user_id,month,calls_made_per_month,total_minutes,messages_sent,data_volume_mb,total_mb,total_gb
1293,8,52.0,401.0,50.0,17951.4,17951.4,18.0
1293,9,80.0,491.0,96.0,32271.6,32271.6,32.0
1293,10,91.0,518.0,87.0,39963.26,39963.26,40.0
1293,11,83.0,505.0,110.0,30607.2,30607.2,30.0
1293,12,86.0,590.0,89.0,29088.98,29088.98,29.0
1294,9,17.0,136.0,14.0,6555.46,6555.46,7.0
1294,10,77.0,539.0,123.0,30249.17,30249.17,30.0
1294,11,26.0,230.0,35.0,14327.66,14327.66,14.0
1295,8,48.0,322.0,19.0,11382.26,11382.26,12.0
1295,9,79.0,579.0,23.0,17117.63,17117.63,17.0
1295,10,72.0,466.0,20.0,19931.64,19931.64,20.0
1295,11,76.0,572.0,25.0,18391.85,18391.85,18.0
1295,12,67.0,418.0,21.0,22206.03,22206.03,22.0
1296,10,21.0,141.0,6.0,10627.8,10627.8,11.0
1296,11,39.0,267.0,15.0,20186.52,20186.52,20.0
1296,12,54.0,342.0,24.0,14851.17,14851.17,15.0
1297,11,13.0,85.0,,12247.5,12247.5,12.0
1297,12,15.0,96.0,,7960.32,7960.32,8.0
1298,12,88.0,542.0,103.0,17882.76,17882.76,18.0
1299,3,43.0,339.0,7.0,4905.4,4905.4,5.0
1299,4,67.0,491.0,11.0,16718.19,16718.19,17.0
1299,5,57.0,431.0,8.0,18204.12,18204.12,18.0
1299,6,60.0,294.0,6.0,18566.489999999998,18566.489999999998,19.0
1299,7,70.0,338.0,14.0,18631.63,18631.63,19.0
1299,8,64.0,409.0,15.0,14212.83,14212.83,14.0
1299,9,53.0,390.0,6.0,17759.41,17759.41,18.0
1299,10,61.0,431.0,7.0,15037.31,15037.31,15.0
1299,11,77.0,575.0,6.0,11977.33,11977.33,12.0
1299,12,58.0,399.0,10.0,12021.16,12021.16,12.0
1300,10,13.0,83.0,,8253.35,8253.35,9.0
1300,11,46.0,310.0,,14956.49,14956.49,15.0
1300,12,75.0,394.0,,24325.88,24325.88,24.0
1301,11,23.0,142.0,33.0,8948.8,8948.8,9.0
1301,12,117.0,865.0,125.0,35011.71,35011.71,35.0
1302,9,33.0,222.0,21.0,10712.19,10712.19,11.0
1302,10,85.0,492.0,74.0,28076.03,28076.03,28.0
1302,11,70.0,449.0,68.0,22987.59,22987.59,23.0
1302,12,22.0,121.0,23.0,9070.44,9070.44,9.0
1303,12,18.0,105.0,148.0,25042.66,25042.66,25.0
1304,10,5.0,33.0,7.0,3465.5099999999998,3465.5099999999998,4.0
1304,11,73.0,491.0,65.0,20005.14,20005.14,20.0
1304,12,65.0,498.0,59.0,23251.89,23251.89,23.0
1305,5,52.0,286.0,3.0,9945.9,9945.9,10.0
1305,6,72.0,415.0,1.0,17078.86,17078.86,17.0
1305,7,68.0,442.0,1.0,15252.78,15252.78,15.0
1305,8,62.0,485.0,4.0,13435.16,13435.16,14.0
1305,9,78.0,453.0,6.0,17449.09,17449.09,18.0
1305,10,66.0,396.0,4.0,16002.21,16002.21,16.0
1305,11,74.0,495.0,4.0,16005.04,16005.04,16.0
1305,12,68.0,452.0,3.0,15755.87,15755.87,16.0
1306,11,3.0,5.0,,246.99,246.99,1.0
1308,11,8.0,46.0,20.0,6783.38,6783.38,7.0
1308,12,66.0,419.0,40.0,21520.72,21520.72,22.0
1309,11,3.0,20.0,3.0,240.0,240.0,1.0
1309,12,81.0,560.0,67.0,16233.7,16233.7,16.0
1310,11,1.0,14.0,,968.9000000000001,968.9000000000001,1.0
1310,12,18.0,117.0,,20970.26,20970.26,21.0
1311,6,,,,1498.83,1498.83,2.0
1311,7,36.0,271.0,,24800.73,24800.73,25.0
1311,8,29.0,172.0,,17512.87,17512.87,18.0
1311,9,27.0,200.0,,19185.44,19185.44,19.0
1311,10,29.0,202.0,,16740.71,16740.71,17.0
1311,11,31.0,178.0,,15450.17,15450.17,16.0
1311,12,39.0,252.0,,11638.869999999999,11638.869999999999,12.0
1312,3,60.0,419.0,28.0,20917.54,20917.54,21.0
1312,4,49.0,268.0,38.0,28509.8,28509.8,28.0
1312,5,60.0,342.0,27.0,22079.41,22079.41,22.0
1312,6,57.0,349.0,33.0,17076.09,17076.09,17.0
1312,7,55.0,330.0,23.0,27213.75,27213.75,27.0
1312,8,61.0,493.0,38.0,25569.29,25569.29,25.0
1312,9,68.0,395.0,37.0,18549.57,18549.57,19.0
1312,10,55.0,353.0,39.0,20623.41,20623.41,21.0
1312,11,47.0,303.0,25.0,14662.89,14662.89,15.0
1313,6,54.0,313.0,27.0,6523.04,6523.04,7.0
1313,7,73.0,376.0,46.0,17701.73,17701.73,18.0
1313,8,85.0,655.0,61.0,16293.62,16293.62,16.0
1313,9,83.0,530.0,46.0,17943.79,17943.79,18.0
1313,10,76.0,518.0,45.0,21656.21,21656.21,22.0
1313,11,89.0,633.0,39.0,19690.12,19690.12,20.0
1313,12,93.0,579.0,44.0,12318.71,12318.71,13.0
1314,11,63.0,402.0,19.0,16797.9,16797.9,17.0
1314,12,75.0,486.0,21.0,12603.630000000001,12603.630000000001,13.0
1315,11,33.0,262.0,21.0,7555.01,7555.01,8.0
1315,12,43.0,324.0,35.0,5856.4800000000005,5856.4800000000005,6.0
1316,5,9.0,41.0,14.0,3189.44,3189.44,4.0
1316,6,24.0,149.0,42.0,12679.55,12679.55,13.0
1316,7,39.0,267.0,61.0,17071.3,17071.3,17.0
1316,8,41.0,253.0,60.0,19881.22,19881.22,20.0
1316,9,32.0,164.0,61.0,24316.96,24316.96,24.0
1316,10,28.0,206.0,59.0,19562.38,19562.38,20.0
1316,11,34.0,236.0,66.0,20174.26,20174.26,20.0
1316,12,21.0,105.0,70.0,24658.26,24658.26,25.0
1317,11,58.0,390.0,,9105.689999999999,9105.689999999999,9.0
1317,12,107.0,701.0,,16207.01,16207.01,16.0
1318,9,2.0,12.0,2.0,442.71,442.71,1.0
1318,10,49.0,380.0,36.0,18126.04,18126.04,18.0
1318,11,45.0,341.0,30.0,24675.5,24675.5,25.0
1318,12,55.0,325.0,47.0,19730.76,19730.76,20.0
1320,4,71.0,416.0,27.0,8356.98,8356.98,9.0
1320,5,118.0,783.0,70.0,20775.45,20775.45,21.0
1320,6,132.0,797.0,52.0,13977.75,13977.75,14.0
1320,7,120.0,797.0,58.0,22011.8,22011.8,22.0
1320,8,127.0,814.0,68.0,21542.06,21542.06,22.0
1320,9,121.0,820.0,60.0,13837.42,13837.42,14.0
1320,10,120.0,765.0,60.0,26621.41,26621.41,26.0
1320,11,140.0,877.0,72.0,19919.41,19919.41,20.0
1320,12,131.0,980.0,64.0,16113.69,16113.69,16.0
1321,6,74.0,521.0,,17726.98,17726.98,18.0
1321,7,75.0,531.0,,23604.01,23604.01,24.0
1321,8,62.0,438.0,,19672.55,19672.55,20.0
1321,9,65.0,438.0,,18633.06,18633.06,19.0
1321,10,63.0,380.0,,22575.28,22575.28,23.0
1321,11,72.0,472.0,,11822.98,11822.98,12.0
1321,12,70.0,455.0,,23318.65,23318.65,23.0
1322,8,3.0,25.0,,3565.98,3565.98,4.0
1322,9,13.0,106.0,,10837.52,10837.52,11.0
1322,10,12.0,89.0,,10988.039999999999,10988.039999999999,11.0
1322,11,16.0,159.0,,17334.68,17334.68,17.0
1322,12,20.0,128.0,,16446.22,16446.22,17.0
1323,12,3.0,27.0,1.0,1024.85,1024.85,2.0
1324,4,129.0,959.0,120.0,14162.32,14162.32,14.0
1324,5,150.0,932.0,124.0,17445.92,17445.92,18.0
1324,6,138.0,950.0,124.0,20031.19,20031.19,20.0
1324,7,134.0,897.0,120.0,19783.35,19783.35,20.0
1324,8,145.0,943.0,153.0,13690.68,13690.68,14.0
1324,9,142.0,917.0,143.0,21604.98,21604.98,22.0
1324,10,148.0,984.0,130.0,20999.84,20999.84,21.0
1324,11,171.0,1198.0,116.0,18287.93,18287.93,18.0
1324,12,143.0,955.0,145.0,16354.39,16354.39,16.0
1325,11,23.0,151.0,,11366.88,11366.88,12.0
1325,12,67.0,394.0,,27752.94,27752.94,28.0
1326,7,71.0,518.0,42.0,6962.71,6962.71,7.0
1326,8,137.0,948.0,71.0,10459.58,10459.58,11.0
1326,9,121.0,778.0,74.0,12098.38,12098.38,12.0
1326,10,122.0,802.0,83.0,10387.66,10387.66,11.0
1326,11,143.0,931.0,87.0,11281.42,11281.42,12.0
1326,12,132.0,960.0,87.0,15196.55,15196.55,15.0
1327,8,22.0,156.0,1.0,3994.05,3994.05,4.0
1327,9,49.0,341.0,35.0,19063.59,19063.59,19.0
1327,10,64.0,431.0,37.0,26737.61,26737.61,27.0
1327,11,79.0,518.0,33.0,25340.64,25340.64,25.0
1327,12,81.0,543.0,29.0,18975.56,18975.56,19.0
1328,4,19.0,117.0,21.0,2749.33,2749.33,3.0
1328,5,104.0,770.0,149.0,30365.39,30365.39,30.0
1328,6,122.0,795.0,132.0,23829.72,23829.72,24.0
1328,7,132.0,840.0,164.0,36408.26,36408.26,36.0
1328,8,77.0,556.0,139.0,20790.01,20790.01,21.0
1328,9,92.0,611.0,153.0,21640.95,21640.95,22.0
1328,10,115.0,763.0,157.0,27937.46,27937.46,28.0
1328,11,113.0,733.0,150.0,28685.52,28685.52,29.0
1328,12,117.0,808.0,168.0,23305.21,23305.21,23.0
1329,8,28.0,138.0,19.0,8187.5,8187.5,8.0
1329,9,168.0,1133.0,91.0,26519.82,26519.82,26.0
1329,10,175.0,1103.0,101.0,19957.28,19957.28,20.0
1329,11,168.0,1111.0,89.0,26399.25,26399.25,26.0
1329,12,191.0,1257.0,97.0,25859.4,25859.4,26.0
1330,11,55.0,435.0,55.0,9707.17,9707.17,10.0
1330,12,63.0,463.0,98.0,13301.48,13301.48,13.0
1331,8,53.0,371.0,88.0,16803.26,16803.26,17.0
1331,9,56.0,370.0,99.0,16532.12,16532.12,17.0
1331,10,44.0,281.0,85.0,16136.86,16136.86,16.0
1331,11,38.0,291.0,81.0,15076.86,15076.86,15.0
1331,12,44.0,331.0,87.0,19941.420000000002,19941.420000000002,20.0
1332,8,41.0,243.0,,24322.34,24322.34,24.0
1332,9,49.0,295.0,3.0,20557.87,20557.87,21.0
1332,10,40.0,249.0,6.0,27824.6,27824.6,28.0
1332,11,53.0,316.0,1.0,22035.85,22035.85,22.0
1332,12,32.0,223.0,,16736.15,16736.15,17.0
1333,11,12.0,63.0,,3883.26,3883.26,4.0
1333,12,61.0,386.0,7.0,19292.0,19292.0,19.0
1334,3,20.0,124.0,1.0,3122.4700000000003,3122.4700000000003,4.0
1334,4,104.0,727.0,14.0,15474.76,15474.76,16.0
1334,5,148.0,973.0,9.0,13006.869999999999,13006.869999999999,13.0
1334,6,88.0,516.0,12.0,18091.93,18091.93,18.0
1334,7,133.0,902.0,18.0,17745.79,17745.79,18.0
1334,8,122.0,794.0,14.0,18744.0,18744.0,19.0
1334,9,132.0,767.0,15.0,14448.75,14448.75,15.0
1334,10,121.0,745.0,17.0,22539.13,22539.13,23.0
1334,11,131.0,941.0,13.0,18910.52,18910.52,19.0
1334,12,141.0,982.0,17.0,14517.44,14517.44,15.0
1335,6,37.0,219.0,90.0,18534.14,18534.14,19.0
1335,7,55.0,421.0,99.0,19059.3,19059.3,19.0
1335,8,63.0,479.0,105.0,21283.21,21283.21,21.0
1335,9,61.0,417.0,79.0,17646.62,17646.62,18.0
1335,10,46.0,303.0,100.0,15412.87,15412.87,16.0
1335,11,72.0,541.0,92.0,16938.26,16938.26,17.0
1335,12,63.0,410.0,89.0,16815.88,16815.88,17.0
1336,4,88.0,480.0,64.0,15947.11,15947.11,16.0
1336,5,92.0,539.0,88.0,16958.73,16958.73,17.0
1336,6,124.0,882.0,84.0,22761.56,22761.56,23.0
1336,7,108.0,809.0,83.0,15982.41,15982.41,16.0
1336,8,90.0,528.0,74.0,14404.64,14404.64,15.0
1336,9,76.0,507.0,80.0,20770.59,20770.59,21.0
1336,10,117.0,675.0,78.0,19156.29,19156.29,19.0
1336,11,107.0,703.0,77.0,17539.04,17539.04,18.0
1336,12,103.0,653.0,62.0,16760.65,16760.65,17.0
1337,11,55.0,340.0,46.0,13300.93,13300.93,13.0
1337,12,89.0,651.0,64.0,16976.91,16976.91,17.0
1338,8,56.0,342.0,,14470.47,14470.47,15.0
1338,9,95.0,550.0,,17778.67,17778.67,18.0
1338,10,86.0,591.0,,15471.34,15471.34,16.0
1338,11,95.0,725.0,,11790.83,11790.83,12.0
1338,12,76.0,436.0,,22838.11,22838.11,23.0
1339,5,2.0,23.0,59.0,3306.5800000000004,3306.5800000000004,4.0
1339,6,4.0,26.0,71.0,4385.16,4385.16,5.0
1339,7,5.0,27.0,78.0,3718.19,3718.19,4.0
1339,8,6.0,37.0,76.0,3202.36,3202.36,4.0
1339,9,1.0,1.0,90.0,3912.87,3912.87,4.0
1339,10,2.0,32.0,74.0,2621.5,2621.5,3.0
1339,11,1.0,9.0,74.0,3762.38,3762.38,4.0
1339,12,3.0,16.0,86.0,3244.71,3244.71,4.0
1340,8,8.0,42.0,8.0,,,
1340,9,82.0,480.0,65.0,1206.47,1206.47,2.0
1340,10,70.0,393.0,62.0,,,
1340,11,95.0,600.0,49.0,951.91,951.91,1.0
1340,12,80.0,482.0,66.0,1698.18,1698.18,2.0
1341,10,65.0,460.0,44.0,10692.23,10692.23,11.0
1341,11,91.0,638.0,75.0,22828.85,22828.85,23.0
1341,12,111.0,627.0,70.0,24142.4,24142.4,24.0
1342,12,65.0,479.0,7.0,10998.39,10998.39,11.0
1343,8,19.0,109.0,38.0,6755.25,6755.25,7.0
1343,9,63.0,413.0,104.0,15977.470000000001,15977.470000000001,16.0
1343,10,59.0,415.0,137.0,25146.93,25146.93,25.0
1343,11,63.0,383.0,134.0,16400.25,16400.25,17.0
1343,12,63.0,437.0,115.0,20502.94,20502.94,21.0
1344,12,6.0,40.0,14.0,4054.01,4054.01,4.0
1345,10,25.0,185.0,3.0,7134.83,7134.83,7.0
1345,11,81.0,449.0,13.0,8975.99,8975.99,9.0
1345,12,80.0,538.0,20.0,10821.75,10821.75,11.0
1346,4,10.0,63.0,9.0,3755.7200000000003,3755.7200000000003,4.0
1346,5,33.0,231.0,53.0,17788.61,17788.61,18.0
1346,6,41.0,277.0,54.0,19357.52,19357.52,19.0
1346,7,45.0,407.0,44.0,18018.92,18018.92,18.0
1346,8,48.0,338.0,60.0,18292.01,18292.01,18.0
1346,9,50.0,383.0,61.0,18006.84,18006.84,18.0
1346,10,74.0,420.0,57.0,18522.15,18522.15,19.0
1346,11,45.0,237.0,61.0,19625.68,19625.68,20.0
1346,12,52.0,320.0,66.0,19142.64,19142.64,19.0
1347,7,3.0,21.0,3.0,522.18,522.18,1.0
1347,8,75.0,488.0,85.0,20203.260000000002,20203.260000000002,20.0
1347,9,73.0,458.0,69.0,13229.05,13229.05,13.0
1347,10,54.0,388.0,73.0,21673.95,21673.95,22.0
1347,11,62.0,389.0,71.0,23007.19,23007.19,23.0
1347,12,57.0,370.0,71.0,19117.2,19117.2,19.0
1348,10,76.0,489.0,47.0,14708.01,14708.01,15.0
1348,11,94.0,702.0,39.0,13081.88,13081.88,13.0
1348,12,83.0,722.0,56.0,13790.03,13790.03,14.0
1349,10,,,76.0,13093.55,13093.55,13.0
1349,11,,,72.0,17128.26,17128.26,17.0
1349,12,,,61.0,13039.91,13039.91,13.0
1350,11,23.0,161.0,3.0,4673.01,4673.01,5.0
1350,12,91.0,644.0,7.0,23837.95,23837.95,24.0
1351,10,7.0,49.0,2.0,4823.99,4823.99,5.0
1351,11,27.0,134.0,18.0,23475.94,23475.94,23.0
1351,12,14.0,109.0,19.0,25367.78,25367.78,25.0
1352,9,84.0,550.0,29.0,13135.2,13135.2,13.0
1352,10,103.0,576.0,42.0,16150.11,16150.11,16.0
1352,11,98.0,642.0,49.0,11790.11,11790.11,12.0
1352,12,95.0,621.0,37.0,17506.18,17506.18,18.0
1353,5,15.0,87.0,,4799.35,4799.35,5.0
1353,6,52.0,382.0,,11831.38,11831.38,12.0
1353,7,60.0,365.0,,18882.97,18882.97,19.0
1353,8,53.0,312.0,,22103.11,22103.11,22.0
1353,9,60.0,417.0,,12464.66,12464.66,13.0
1353,10,60.0,453.0,,17800.2,17800.2,18.0
1353,11,52.0,281.0,,17435.7,17435.7,18.0
1353,12,56.0,338.0,,11757.24,11757.24,12.0
1354,8,26.0,169.0,8.0,4191.78,4191.78,5.0
1354,9,68.0,424.0,39.0,16230.36,16230.36,16.0
1354,10,72.0,460.0,35.0,17329.45,17329.45,17.0
1354,11,74.0,466.0,29.0,14823.28,14823.28,15.0
1354,12,89.0,512.0,44.0,18576.39,18576.39,19.0
1355,10,56.0,439.0,91.0,14624.16,14624.16,15.0
1355,11,83.0,568.0,100.0,14055.3,14055.3,14.0
1355,12,90.0,529.0,91.0,20128.09,20128.09,20.0
1356,9,6.0,43.0,13.0,8430.54,8430.54,9.0
1356,10,25.0,184.0,37.0,21034.88,21034.88,21.0
1356,11,34.0,171.0,25.0,16053.37,16053.37,16.0
1356,12,31.0,205.0,37.0,20225.01,20225.01,20.0
1357,5,2.0,14.0,1.0,1099.78,1099.78,2.0
1357,6,80.0,501.0,35.0,7956.58,7956.58,8.0
1357,7,98.0,609.0,36.0,13514.5,13514.5,14.0
1357,8,77.0,524.0,50.0,19805.69,19805.69,20.0
1357,9,75.0,443.0,51.0,10072.15,10072.15,10.0
1357,10,7.0,47.0,4.0,1994.02,1994.02,2.0
1358,4,7.0,51.0,1.0,1689.01,1689.01,2.0
1358,5,75.0,489.0,6.0,18434.99,18434.99,19.0
1358,6,57.0,449.0,3.0,16931.05,16931.05,17.0
1358,7,57.0,347.0,3.0,18422.079999999998,18422.079999999998,18.0
1358,8,68.0,481.0,4.0,17708.56,17708.56,18.0
1358,9,56.0,318.0,6.0,18290.43,18290.43,18.0
1358,10,64.0,413.0,3.0,16913.21,16913.21,17.0
1358,11,58.0,410.0,4.0,16537.9,16537.9,17.0
1358,12,4.0,18.0,,3106.0,3106.0,4.0
1359,2,39.0,242.0,,20389.87,20389.87,20.0
1359,3,56.0,439.0,,30347.760000000002,30347.760000000002,30.0
1359,4,71.0,464.0,,26441.94,26441.94,26.0
1359,5,72.0,496.0,,25211.489999999998,25211.489999999998,25.0
1359,6,57.0,461.0,,22923.94,22923.94,23.0
1359,7,62.0,434.0,,29317.51,29317.51,29.0
1359,8,60.0,420.0,,34256.42,34256.42,34.0
1359,9,52.0,314.0,,30392.5,30392.5,30.0
1359,10,63.0,396.0,,27359.73,27359.73,27.0
1359,11,55.0,359.0,,27295.55,27295.55,27.0
1359,12,67.0,411.0,,32567.14,32567.14,32.0
1360,12,104.0,760.0,,24053.57,24053.57,24.0
1361,5,,,2.0,1519.69,1519.69,2.0
1361,6,51.0,371.0,42.0,14532.0,14532.0,15.0
1361,7,52.0,351.0,41.0,10531.35,10531.35,11.0
1361,8,53.0,324.0,40.0,20762.43,20762.43,21.0
1361,9,47.0,317.0,36.0,16787.77,16787.77,17.0
1361,10,55.0,384.0,41.0,15002.949999999999,15002.949999999999,15.0
1361,11,57.0,343.0,37.0,20289.99,20289.99,20.0
1361,12,53.0,468.0,49.0,17396.73,17396.73,17.0
1362,1,42.0,266.0,21.0,7894.79,7894.79,8.0
1362,2,106.0,743.0,58.0,10761.2,10761.2,11.0
1362,3,116.0,713.0,59.0,17327.65,17327.65,17.0
1362,4,95.0,591.0,42.0,12415.189999999999,12415.189999999999,13.0
1362,5,88.0,550.0,65.0,13929.710000000001,13929.710000000001,14.0
1362,6,69.0,467.0,62.0,18594.87,18594.87,19.0
1362,7,128.0,882.0,55.0,15172.02,15172.02,15.0
1362,8,111.0,611.0,71.0,14741.83,14741.83,15.0
1362,9,86.0,573.0,53.0,12764.24,12764.24,13.0
1362,10,95.0,610.0,69.0,14891.599999999999,14891.599999999999,15.0
1362,11,95.0,667.0,55.0,13289.27,13289.27,13.0
1362,12,90.0,608.0,62.0,13833.4,13833.4,14.0
1363,9,36.0,274.0,27.0,10327.62,10327.62,11.0
1363,10,49.0,356.0,41.0,16992.86,16992.86,17.0
1363,11,39.0,240.0,34.0,16635.67,16635.67,17.0
1363,12,40.0,244.0,42.0,18225.67,18225.67,18.0
1364,8,38.0,177.0,12.0,9403.85,9403.85,10.0
1364,9,65.0,410.0,22.0,14818.32,14818.32,15.0
1364,10,46.0,304.0,14.0,16001.05,16001.05,16.0
1364,11,57.0,381.0,24.0,15198.470000000001,15198.470000000001,15.0
1364,12,47.0,327.0,20.0,18299.85,18299.85,18.0
1365,6,36.0,267.0,8.0,1021.3299999999999,1021.3299999999999,1.0
1365,7,155.0,993.0,52.0,5979.39,5979.39,6.0
1365,8,161.0,1024.0,53.0,6337.42,6337.42,7.0
1365,9,144.0,1041.0,48.0,6785.66,6785.66,7.0
1365,10,161.0,1123.0,36.0,9291.87,9291.87,10.0
1365,11,150.0,1012.0,38.0,5833.38,5833.38,6.0
1365,12,180.0,1250.0,45.0,8219.25,8219.25,9.0
1366,8,40.0,253.0,7.0,7086.05,7086.05,7.0
1366,9,96.0,561.0,18.0,18379.32,18379.32,18.0
1366,10,98.0,593.0,12.0,20094.09,20094.09,20.0
1366,11,87.0,605.0,19.0,18935.67,18935.67,19.0
1366,12,94.0,634.0,19.0,19840.1,19840.1,20.0
1367,7,9.0,27.0,,4797.96,4797.96,5.0
1367,8,23.0,144.0,,19263.99,19263.99,19.0
1367,9,20.0,94.0,,17124.37,17124.37,17.0
1367,10,24.0,178.0,,19212.84,19212.84,19.0
1367,11,20.0,100.0,,17176.25,17176.25,17.0
1367,12,28.0,176.0,,18311.65,18311.65,18.0
1368,5,38.0,269.0,,8049.06,8049.06,8.0
1368,6,93.0,660.0,,18506.739999999998,18506.739999999998,19.0
1368,7,71.0,381.0,,15608.75,15608.75,16.0
1368,8,77.0,496.0,,15974.84,15974.84,16.0
1368,9,68.0,476.0,,16097.130000000001,16097.130000000001,16.0
1368,10,78.0,462.0,,15748.130000000001,15748.130000000001,16.0
1368,11,80.0,498.0,,20009.53,20009.53,20.0
1368,12,80.0,518.0,,19930.15,19930.15,20.0
1369,11,22.0,147.0,40.0,14111.37,14111.37,14.0
1369,12,58.0,366.0,112.0,36721.64,36721.64,36.0
1370,9,61.0,413.0,15.0,9120.39,9120.39,9.0
1370,10,87.0,587.0,28.0,17783.65,17783.65,18.0
1370,11,100.0,528.0,20.0,13425.23,13425.23,14.0
1370,12,93.0,655.0,30.0,14854.91,14854.91,15.0
1371,10,2.0,4.0,5.0,2798.14,2798.14,3.0
1371,11,64.0,409.0,49.0,17404.33,17404.33,17.0
1371,12,61.0,400.0,30.0,22576.56,22576.56,23.0
1372,12,57.0,375.0,54.0,18896.61,18896.61,19.0
1373,9,56.0,362.0,27.0,9103.43,9103.43,9.0
1373,10,107.0,720.0,75.0,32574.06,32574.06,32.0
1373,11,113.0,773.0,66.0,27351.95,27351.95,27.0
1373,12,108.0,674.0,76.0,36757.9,36757.9,36.0
1374,4,6.0,26.0,5.0,2383.4300000000003,2383.4300000000003,3.0
1374,5,46.0,357.0,67.0,30137.06,30137.06,30.0
1374,6,60.0,373.0,66.0,35662.92,35662.92,35.0
1374,7,52.0,344.0,63.0,32782.54,32782.54,33.0
1374,8,37.0,252.0,71.0,37771.04,37771.04,37.0
1374,9,49.0,268.0,61.0,21867.59,21867.59,22.0
1374,10,36.0,233.0,80.0,30118.56,30118.56,30.0
1374,11,41.0,288.0,80.0,25042.12,25042.12,25.0
1374,12,51.0,256.0,83.0,29769.14,29769.14,30.0
1375,12,36.0,249.0,81.0,13623.69,13623.69,14.0
1376,11,64.0,439.0,13.0,19320.3,19320.3,19.0
1376,12,66.0,516.0,9.0,16708.54,16708.54,17.0
1377,7,30.0,148.0,3.0,7818.31,7818.31,8.0
1377,8,75.0,440.0,6.0,26388.18,26388.18,26.0
1377,9,62.0,416.0,,21217.58,21217.58,21.0
1377,10,71.0,533.0,6.0,18502.16,18502.16,19.0
1377,11,54.0,307.0,2.0,21815.05,21815.05,22.0
1377,12,62.0,335.0,1.0,23570.07,23570.07,24.0
1379,11,36.0,235.0,28.0,17772.3,17772.3,18.0
1379,12,144.0,1024.0,126.0,70931.59,70931.59,70.0
1380,9,59.0,374.0,48.0,15455.84,15455.84,16.0
1380,10,77.0,494.0,53.0,19458.39,19458.39,20.0
1380,11,61.0,388.0,67.0,18413.87,18413.87,18.0
1380,12,84.0,531.0,42.0,23857.53,23857.53,24.0
1381,9,24.0,165.0,63.0,11830.35,11830.35,12.0
1381,10,61.0,465.0,224.0,25191.23,25191.23,25.0
1381,11,58.0,438.0,180.0,23676.260000000002,23676.260000000002,24.0
1381,12,69.0,473.0,157.0,21430.02,21430.02,21.0
1382,6,44.0,318.0,14.0,2652.67,2652.67,3.0
1382,7,163.0,1006.0,52.0,13018.42,13018.42,13.0
1382,8,182.0,1186.0,53.0,12711.72,12711.72,13.0
1382,9,160.0,1133.0,49.0,17098.71,17098.71,17.0
1382,10,145.0,956.0,50.0,13547.0,13547.0,14.0
1382,11,150.0,1029.0,66.0,10000.14,10000.14,10.0
1382,12,170.0,1180.0,52.0,10969.81,10969.81,11.0
1383,10,56.0,235.0,31.0,12730.13,12730.13,13.0
1383,11,75.0,481.0,40.0,19636.23,19636.23,20.0
1383,12,73.0,419.0,48.0,24238.73,24238.73,24.0
1384,6,27.0,162.0,59.0,15320.45,15320.45,15.0
1384,7,36.0,201.0,98.0,25450.13,25450.13,25.0
1384,8,35.0,211.0,92.0,19284.27,19284.27,19.0
1384,9,31.0,226.0,72.0,17950.09,17950.09,18.0
1384,10,43.0,339.0,83.0,25108.7,25108.7,25.0
1384,11,35.0,191.0,73.0,18786.93,18786.93,19.0
1384,12,30.0,212.0,93.0,22372.07,22372.07,22.0
1385,3,12.0,70.0,4.0,1995.3600000000001,1995.3600000000001,2.0
1385,4,78.0,568.0,36.0,11963.56,11963.56,12.0
1385,5,68.0,508.0,38.0,15323.26,15323.26,15.0
1385,6,69.0,504.0,28.0,12958.42,12958.42,13.0
1385,7,70.0,462.0,55.0,17677.38,17677.38,18.0
1385,8,54.0,282.0,36.0,15329.76,15329.76,15.0
1385,9,65.0,377.0,29.0,17843.89,17843.89,18.0
1385,10,65.0,439.0,43.0,16258.1,16258.1,16.0
1385,11,53.0,314.0,38.0,20535.2,20535.2,21.0
1385,12,76.0,514.0,43.0,16602.79,16602.79,17.0
1386,11,36.0,221.0,12.0,6493.4400000000005,6493.4400000000005,7.0
1386,12,52.0,242.0,28.0,21874.71,21874.71,22.0
1387,8,47.0,354.0,15.0,15048.75,15048.75,15.0
1387,9,63.0,467.0,18.0,22529.03,22529.03,23.0
1387,10,71.0,472.0,17.0,20679.39,20679.39,21.0
1387,11,81.0,605.0,13.0,18819.49,18819.49,19.0
1387,12,63.0,431.0,17.0,20847.72,20847.72,21.0
1388,12,47.0,277.0,98.0,13262.79,13262.79,13.0
1389,5,60.0,387.0,,13713.87,13713.87,14.0
1389,6,75.0,544.0,,22296.51,22296.51,22.0
1389,7,78.0,451.0,,17489.45,17489.45,18.0
1389,8,62.0,355.0,,18462.47,18462.47,19.0
1389,9,62.0,431.0,,22814.89,22814.89,23.0
1389,10,69.0,479.0,,20259.49,20259.49,20.0
1389,11,68.0,371.0,,20495.56,20495.56,21.0
1389,12,77.0,524.0,,16853.23,16853.23,17.0
1390,4,52.0,331.0,,13907.61,13907.61,14.0
1390,5,93.0,607.0,,16499.79,16499.79,17.0
1390,6,80.0,510.0,,12529.76,12529.76,13.0
1390,7,97.0,671.0,,11529.56,11529.56,12.0
1390,8,80.0,466.0,,17407.84,17407.84,17.0
1390,9,91.0,639.0,,11261.67,11261.67,11.0
1390,10,92.0,601.0,,13239.18,13239.18,13.0
